Parents,Has_nurs,Form,Children,Housing,Finance,Social,Health,Class
pretentious,very_crit,foster,one,critical,inconv,slightly_prob,recommended,spec_prior
pretentious,very_crit,foster,one,critical,inconv,slightly_prob,priority,spec_prior
pretentious,very_crit,foster,one,critical,inconv,slightly_prob,not_recom,not_recom
pretentious,very_crit,foster,one,critical,inconv,problematic,recommended,spec_prior
pretentious,very_crit,foster,one,critical,inconv,problematic,priority,spec_prior
pretentious,very_crit,foster,one,critical,inconv,problematic,not_recom,not_recom
pretentious,very_crit,foster,two,convenient,convenient,nonprob,recommended,priority
pretentious,very_crit,foster,two,convenient,convenient,nonprob,priority,spec_prior
pretentious,very_crit,foster,two,convenient,convenient,nonprob,not_recom,not_recom
pretentious,very_crit,foster,two,convenient,convenient,slightly_prob,recommended,priority
pretentious,very_crit,foster,two,convenient,convenient,slightly_prob,priority,spec_prior
pretentious,very_crit,foster,two,convenient,convenient,slightly_prob,not_recom,not_recom
pretentious,very_crit,foster,two,convenient,convenient,problematic,recommended,spec_prior
pretentious,very_crit,foster,two,convenient,convenient,problematic,priority,spec_prior
pretentious,very_crit,foster,two,convenient,convenient,problematic,not_recom,not_recom
pretentious,very_crit,foster,two,convenient,inconv,nonprob,recommended,spec_prior
pretentious,very_crit,foster,two,convenient,inconv,nonprob,priority,spec_prior
pretentious,very_crit,foster,two,convenient,inconv,nonprob,not_recom,not_recom
pretentious,very_crit,foster,two,convenient,inconv,slightly_prob,recommended,spec_prior
pretentious,very_crit,foster,two,convenient,inconv,slightly_prob,priority,spec_prior
pretentious,very_crit,foster,two,convenient,inconv,slightly_prob,not_recom,not_recom
pretentious,very_crit,foster,two,convenient,inconv,problematic,recommended,spec_prior
pretentious,very_crit,foster,two,convenient,inconv,problematic,priority,spec_prior
pretentious,very_crit,foster,two,convenient,inconv,problematic,not_recom,not_recom
pretentious,very_crit,foster,two,less_conv,convenient,nonprob,recommended,spec_prior
pretentious,very_crit,foster,two,less_conv,convenient,nonprob,priority,spec_prior
pretentious,very_crit,foster,two,less_conv,convenient,nonprob,not_recom,not_recom
pretentious,very_crit,foster,two,less_conv,convenient,slightly_prob,recommended,spec_prior
pretentious,very_crit,foster,two,less_conv,convenient,slightly_prob,priority,spec_prior
pretentious,very_crit,foster,two,less_conv,convenient,slightly_prob,not_recom,not_recom
pretentious,very_crit,foster,two,less_conv,convenient,problematic,recommended,spec_prior
pretentious,very_crit,foster,two,less_conv,convenient,problematic,priority,spec_prior
pretentious,very_crit,foster,two,less_conv,convenient,problematic,not_recom,not_recom
pretentious,very_crit,foster,two,less_conv,inconv,nonprob,recommended,spec_prior
pretentious,very_crit,foster,two,less_conv,inconv,nonprob,priority,spec_prior
pretentious,very_crit,foster,two,less_conv,inconv,nonprob,not_recom,not_recom
pretentious,very_crit,foster,two,less_conv,inconv,slightly_prob,recommended,spec_prior
pretentious,very_crit,foster,two,less_conv,inconv,slightly_prob,priority,spec_prior
pretentious,very_crit,foster,two,less_conv,inconv,slightly_prob,not_recom,not_recom
pretentious,very_crit,foster,two,less_conv,inconv,problematic,recommended,spec_prior
pretentious,very_crit,foster,two,less_conv,inconv,problematic,priority,spec_prior
pretentious,very_crit,foster,two,less_conv,inconv,problematic,not_recom,not_recom
pretentious,very_crit,foster,two,critical,convenient,nonprob,recommended,spec_prior
pretentious,very_crit,foster,two,critical,convenient,nonprob,priority,spec_prior
pretentious,very_crit,foster,two,critical,convenient,nonprob,not_recom,not_recom
pretentious,very_crit,foster,two,critical,convenient,slightly_prob,recommended,spec_prior
pretentious,very_crit,foster,two,critical,convenient,slightly_prob,priority,spec_prior
pretentious,very_crit,foster,two,critical,convenient,slightly_prob,not_recom,not_recom
pretentious,very_crit,foster,two,critical,convenient,problematic,recommended,spec_prior
pretentious,very_crit,foster,two,critical,convenient,problematic,priority,spec_prior
pretentious,very_crit,foster,two,critical,convenient,problematic,not_recom,not_recom
pretentious,very_crit,foster,two,critical,inconv,nonprob,recommended,spec_prior
pretentious,very_crit,foster,two,critical,inconv,nonprob,priority,spec_prior
pretentious,very_crit,foster,two,critical,inconv,nonprob,not_recom,not_recom
pretentious,very_crit,foster,two,critical,inconv,slightly_prob,recommended,spec_prior
pretentious,very_crit,foster,two,critical,inconv,slightly_prob,priority,spec_prior
pretentious,very_crit,foster,two,critical,inconv,slightly_prob,not_recom,not_recom
pretentious,very_crit,foster,two,critical,inconv,problematic,recommended,spec_prior
pretentious,very_crit,foster,two,critical,inconv,problematic,priority,spec_prior
pretentious,very_crit,foster,two,critical,inconv,problematic,not_recom,not_recom
pretentious,very_crit,foster,three,convenient,convenient,nonprob,recommended,priority
pretentious,very_crit,foster,three,convenient,convenient,nonprob,priority,spec_prior
pretentious,very_crit,foster,three,convenient,convenient,nonprob,not_recom,not_recom
pretentious,very_crit,foster,three,convenient,convenient,slightly_prob,recommended,priority
pretentious,very_crit,foster,three,convenient,convenient,slightly_prob,priority,spec_prior
pretentious,very_crit,foster,three,convenient,convenient,slightly_prob,not_recom,not_recom
pretentious,very_crit,foster,three,convenient,convenient,problematic,recommended,spec_prior
pretentious,very_crit,foster,three,convenient,convenient,problematic,priority,spec_prior
pretentious,very_crit,foster,three,convenient,convenient,problematic,not_recom,not_recom
pretentious,very_crit,foster,three,convenient,inconv,nonprob,recommended,spec_prior
pretentious,very_crit,foster,three,convenient,inconv,nonprob,priority,spec_prior
pretentious,very_crit,foster,three,convenient,inconv,nonprob,not_recom,not_recom
pretentious,very_crit,foster,three,convenient,inconv,slightly_prob,recommended,spec_prior
pretentious,very_crit,foster,three,convenient,inconv,slightly_prob,priority,spec_prior
pretentious,very_crit,foster,three,convenient,inconv,slightly_prob,not_recom,not_recom
pretentious,very_crit,foster,three,convenient,inconv,problematic,recommended,spec_prior
pretentious,very_crit,foster,three,convenient,inconv,problematic,priority,spec_prior
pretentious,very_crit,foster,three,convenient,inconv,problematic,not_recom,not_recom
pretentious,very_crit,foster,three,less_conv,convenient,nonprob,recommended,spec_prior
pretentious,very_crit,foster,three,less_conv,convenient,nonprob,priority,spec_prior
pretentious,very_crit,foster,three,less_conv,convenient,nonprob,not_recom,not_recom
pretentious,very_crit,foster,three,less_conv,convenient,slightly_prob,recommended,spec_prior
pretentious,very_crit,foster,three,less_conv,convenient,slightly_prob,priority,spec_prior
pretentious,very_crit,foster,three,less_conv,convenient,slightly_prob,not_recom,not_recom
pretentious,very_crit,foster,three,less_conv,convenient,problematic,recommended,spec_prior
pretentious,very_crit,foster,three,less_conv,convenient,problematic,priority,spec_prior
pretentious,very_crit,foster,three,less_conv,convenient,problematic,not_recom,not_recom
pretentious,very_crit,foster,three,less_conv,inconv,nonprob,recommended,spec_prior
pretentious,very_crit,foster,three,less_conv,inconv,nonprob,priority,spec_prior
pretentious,very_crit,foster,three,less_conv,inconv,nonprob,not_recom,not_recom
pretentious,very_crit,foster,three,less_conv,inconv,slightly_prob,recommended,spec_prior
pretentious,very_crit,foster,three,less_conv,inconv,slightly_prob,priority,spec_prior
pretentious,very_crit,foster,three,less_conv,inconv,slightly_prob,not_recom,not_recom
pretentious,very_crit,foster,three,less_conv,inconv,problematic,recommended,spec_prior
pretentious,very_crit,foster,three,less_conv,inconv,problematic,priority,spec_prior
pretentious,very_crit,foster,three,less_conv,inconv,problematic,not_recom,not_recom
pretentious,very_crit,foster,three,critical,convenient,nonprob,recommended,spec_prior
pretentious,very_crit,foster,three,critical,convenient,nonprob,priority,spec_prior
pretentious,very_crit,foster,three,critical,convenient,nonprob,not_recom,not_recom
pretentious,very_crit,foster,three,critical,convenient,slightly_prob,recommended,spec_prior
pretentious,very_crit,foster,three,critical,convenient,slightly_prob,priority,spec_prior
pretentious,very_crit,foster,three,critical,convenient,slightly_prob,not_recom,not_recom
pretentious,very_crit,foster,three,critical,convenient,problematic,recommended,spec_prior
pretentious,very_crit,foster,three,critical,convenient,problematic,priority,spec_prior
pretentious,very_crit,foster,three,critical,convenient,problematic,not_recom,not_recom
pretentious,very_crit,foster,three,critical,inconv,nonprob,recommended,spec_prior
pretentious,very_crit,foster,three,critical,inconv,nonprob,priority,spec_prior
pretentious,very_crit,foster,three,critical,inconv,nonprob,not_recom,not_recom
pretentious,very_crit,foster,three,critical,inconv,slightly_prob,recommended,spec_prior
pretentious,very_crit,foster,three,critical,inconv,slightly_prob,priority,spec_prior
pretentious,very_crit,foster,three,critical,inconv,slightly_prob,not_recom,not_recom
pretentious,very_crit,foster,three,critical,inconv,problematic,recommended,spec_prior
pretentious,very_crit,foster,three,critical,inconv,problematic,priority,spec_prior
pretentious,very_crit,foster,three,critical,inconv,problematic,not_recom,not_recom
pretentious,very_crit,foster,more,convenient,convenient,nonprob,recommended,priority
pretentious,very_crit,foster,more,convenient,convenient,nonprob,priority,spec_prior
pretentious,very_crit,foster,more,convenient,convenient,nonprob,not_recom,not_recom
pretentious,very_crit,foster,more,convenient,convenient,slightly_prob,recommended,priority
pretentious,very_crit,foster,more,convenient,convenient,slightly_prob,priority,spec_prior
pretentious,very_crit,foster,more,convenient,convenient,slightly_prob,not_recom,not_recom
pretentious,very_crit,foster,more,convenient,convenient,problematic,recommended,spec_prior
pretentious,very_crit,foster,more,convenient,convenient,problematic,priority,spec_prior
pretentious,very_crit,foster,more,convenient,convenient,problematic,not_recom,not_recom
pretentious,very_crit,foster,more,convenient,inconv,nonprob,recommended,spec_prior
pretentious,very_crit,foster,more,convenient,inconv,nonprob,priority,spec_prior
pretentious,very_crit,foster,more,convenient,inconv,nonprob,not_recom,not_recom
pretentious,very_crit,foster,more,convenient,inconv,slightly_prob,recommended,spec_prior
pretentious,very_crit,foster,more,convenient,inconv,slightly_prob,priority,spec_prior
pretentious,very_crit,foster,more,convenient,inconv,slightly_prob,not_recom,not_recom
pretentious,very_crit,foster,more,convenient,inconv,problematic,recommended,spec_prior
pretentious,very_crit,foster,more,convenient,inconv,problematic,priority,spec_prior
pretentious,very_crit,foster,more,convenient,inconv,problematic,not_recom,not_recom
pretentious,very_crit,foster,more,less_conv,convenient,nonprob,recommended,spec_prior
pretentious,very_crit,foster,more,less_conv,convenient,nonprob,priority,spec_prior
pretentious,very_crit,foster,more,less_conv,convenient,nonprob,not_recom,not_recom
pretentious,very_crit,foster,more,less_conv,convenient,slightly_prob,recommended,spec_prior
pretentious,very_crit,foster,more,less_conv,convenient,slightly_prob,priority,spec_prior
pretentious,very_crit,foster,more,less_conv,convenient,slightly_prob,not_recom,not_recom
pretentious,very_crit,foster,more,less_conv,convenient,problematic,recommended,spec_prior
pretentious,very_crit,foster,more,less_conv,convenient,problematic,priority,spec_prior
pretentious,very_crit,foster,more,less_conv,convenient,problematic,not_recom,not_recom
pretentious,very_crit,foster,more,less_conv,inconv,nonprob,recommended,spec_prior
pretentious,very_crit,foster,more,less_conv,inconv,nonprob,priority,spec_prior
pretentious,very_crit,foster,more,less_conv,inconv,nonprob,not_recom,not_recom
pretentious,very_crit,foster,more,less_conv,inconv,slightly_prob,recommended,spec_prior
pretentious,very_crit,foster,more,less_conv,inconv,slightly_prob,priority,spec_prior
pretentious,very_crit,foster,more,less_conv,inconv,slightly_prob,not_recom,not_recom
pretentious,very_crit,foster,more,less_conv,inconv,problematic,recommended,spec_prior
pretentious,very_crit,foster,more,less_conv,inconv,problematic,priority,spec_prior
pretentious,very_crit,foster,more,less_conv,inconv,problematic,not_recom,not_recom
pretentious,very_crit,foster,more,critical,convenient,nonprob,recommended,spec_prior
pretentious,very_crit,foster,more,critical,convenient,nonprob,priority,spec_prior
pretentious,very_crit,foster,more,critical,convenient,nonprob,not_recom,not_recom
pretentious,very_crit,foster,more,critical,convenient,slightly_prob,recommended,spec_prior
pretentious,very_crit,foster,more,critical,convenient,slightly_prob,priority,spec_prior
pretentious,very_crit,foster,more,critical,convenient,slightly_prob,not_recom,not_recom
pretentious,very_crit,foster,more,critical,convenient,problematic,recommended,spec_prior
pretentious,very_crit,foster,more,critical,convenient,problematic,priority,spec_prior
pretentious,very_crit,foster,more,critical,convenient,problematic,not_recom,not_recom
